,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,GeoID
2444,Burkina Faso,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Burkina Faso__
2445,Bangladesh,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Bangladesh__
2446,Bulgaria,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Bulgaria__
2447,Bahrain,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Bahrain__
2448,Bosnia and Herzegovina,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Bosnia and Herzegovina__
2449,Belarus,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Belarus__
2450,Belize,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Belize__
2451,Bermuda,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Bermuda__
2452,Bolivia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Bolivia__
2453,Brazil,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Brazil__
2454,Barbados,,2020-08-01,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Barbados__
2455,Brunei,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,0.0,Brunei__
2456,Bhutan,,2020-08-01,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,Bhutan__
2457,Botswana,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Botswana__
2458,Central African Republic,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,Central African Republic__
2459,Canada,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Canada__
2460,Switzerland,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Switzerland__
2461,Chile,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Chile__
2462,China,,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,China__
2463,Cote d'Ivoire,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Cote d'Ivoire__
2464,Cameroon,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Cameroon__
2465,Democratic Republic of Congo,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Democratic Republic of Congo__
2466,Congo,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Congo__
2467,Colombia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Colombia__
2468,Comoros,,2020-08-01,0.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,Comoros__
2469,Cape Verde,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,1.0,3.0,0.0,0.0,Cape Verde__
2470,Costa Rica,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Costa Rica__
2471,Cuba,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Cuba__
2472,Cayman Islands,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,Cayman Islands__
2473,Cyprus,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,Cyprus__
2474,Czech Republic,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Czech Republic__
2475,Germany,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Germany__
2476,Djibouti,,2020-08-01,0.0,0.0,2.0,3.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Djibouti__
2477,Dominica,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Dominica__
2478,Denmark,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Denmark__
2479,Dominican Republic,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Dominican Republic__
2480,Algeria,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Algeria__
2481,Ecuador,,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,Ecuador__
2482,Egypt,,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Egypt__
2483,Eritrea,,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,Eritrea__
2484,Spain,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Spain__
2485,Estonia,,2020-08-01,0.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Estonia__
2486,Ethiopia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Ethiopia__
2487,Finland,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Finland__
2488,Fiji,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,Fiji__
2489,Falkland Islands,,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,Falkland Islands__
2490,France,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,France__
2491,Gabon,,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Gabon__
2492,United Kingdom,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,United Kingdom__
2493,United Kingdom,England,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,United Kingdom__England
2494,United Kingdom,Northern Ireland,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,United Kingdom__Northern Ireland
2495,United Kingdom,Scotland,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,United Kingdom__Scotland
2496,United Kingdom,Wales,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,United Kingdom__Wales
2497,Georgia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,Georgia__
2498,Ghana,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Ghana__
2499,Gibraltar,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Gibraltar__
2500,Guinea,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Guinea__
2501,Gambia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Gambia__
2502,Greece,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,Greece__
2503,Greenland,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Greenland__
2504,Guatemala,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Guatemala__
2505,Guam,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Guam__
2506,Guyana,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Guyana__
2507,Hong Kong,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Hong Kong__
2508,Honduras,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Honduras__
2509,Croatia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Croatia__
2510,Haiti,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,Haiti__
2511,Hungary,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Hungary__
2512,Indonesia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Indonesia__
2513,India,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,India__
2514,Ireland,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Ireland__
2515,Iran,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Iran__
2516,Iraq,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Iraq__
2517,Iceland,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Iceland__
2518,Israel,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Israel__
2519,Italy,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Italy__
2520,Jamaica,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Jamaica__
2521,Jordan,,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,2.0,3.0,0.0,4.0,Jordan__
2522,Japan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Japan__
2523,Kazakhstan,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Kazakhstan__
2524,Kenya,,2020-08-01,0.0,3.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Kenya__
2525,Kyrgyz Republic,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Kyrgyz Republic__
2526,Cambodia,,2020-08-01,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Cambodia__
2527,South Korea,,2020-08-01,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,South Korea__
2528,Kuwait,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Kuwait__
2529,Laos,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,Laos__
2530,Lebanon,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,Lebanon__
2531,Liberia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Liberia__
2532,Libya,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Libya__
2533,Sri Lanka,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Sri Lanka__
2534,Lesotho,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Lesotho__
2535,Lithuania,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Lithuania__
2536,Luxembourg,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,Luxembourg__
2537,Latvia,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Latvia__
2538,Macao,,2020-08-01,0.0,3.0,2.0,2.0,0.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Macao__
2539,Morocco,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Morocco__
2540,Moldova,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Moldova__
2541,Madagascar,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Madagascar__
2542,Mexico,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Mexico__
2543,Mali,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,Mali__
2544,Myanmar,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Myanmar__
2545,Mongolia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Mongolia__
2546,Mozambique,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Mozambique__
2547,Mauritania,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,4.0,Mauritania__
2548,Montserrat,,2020-08-01,0.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Montserrat__
2549,Mauritius,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,Mauritius__
2550,Malawi,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,Malawi__
2551,Malaysia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Malaysia__
2552,Namibia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Namibia__
2553,Niger,,2020-08-01,0.0,3.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Niger__
2554,Nigeria,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Nigeria__
2555,Nicaragua,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Nicaragua__
2556,Netherlands,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Netherlands__
2557,Norway,,2020-08-01,0.0,2.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Norway__
2558,Nepal,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Nepal__
2559,New Zealand,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,New Zealand__
2560,Oman,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Oman__
2561,Pakistan,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Pakistan__
2562,Panama,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Panama__
2563,Pitcairn Islands,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Pitcairn Islands__
2564,Peru,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Peru__
2565,Philippines,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Philippines__
2566,Papua New Guinea,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,Papua New Guinea__
2567,Poland,,2020-08-01,0.0,3.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Poland__
2568,Puerto Rico,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Puerto Rico__
2569,Portugal,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Portugal__
2570,Paraguay,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Paraguay__
2571,Palestine,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,Palestine__
2572,Qatar,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Qatar__
2573,Kosovo,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Kosovo__
2574,Romania,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Romania__
2575,Russia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Russia__
2576,Rwanda,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Rwanda__
2577,Saudi Arabia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Saudi Arabia__
2578,Sudan,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Sudan__
2579,Senegal,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Senegal__
2580,Singapore,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Singapore__
2581,Solomon Islands,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Solomon Islands__
2582,Sierra Leone,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,Sierra Leone__
2583,El Salvador,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,El Salvador__
2584,San Marino,,2020-08-01,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,San Marino__
2585,Somalia,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,4.0,Somalia__
2586,Serbia,,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Serbia__
2587,South Sudan,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,South Sudan__
2588,Suriname,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Suriname__
2589,Slovak Republic,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Slovak Republic__
2590,Slovenia,,2020-08-01,0.0,3.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,Slovenia__
2591,Sweden,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Sweden__
2592,Eswatini,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Eswatini__
2593,Seychelles,,2020-08-01,0.0,3.0,2.0,1.0,0.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Seychelles__
2594,Syria,,2020-08-01,0.0,3.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,Syria__
2595,Turks and Caicos Islands,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,Turks and Caicos Islands__
2596,Chad,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,Chad__
2597,Togo,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Togo__
2598,Thailand,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Thailand__
2599,Tajikistan,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Tajikistan__
2600,Turkmenistan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Turkmenistan__
2601,Timor-Leste,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,Timor-Leste__
2602,Trinidad and Tobago,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,Trinidad and Tobago__
2603,Tunisia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,4.0,Tunisia__
2604,Turkey,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Turkey__
2605,Taiwan,,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,Taiwan__
2606,Tanzania,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,Tanzania__
2607,Uganda,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,Uganda__
2608,Ukraine,,2020-08-01,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Ukraine__
2609,Uruguay,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Uruguay__
2610,United States,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,United States__
2611,United States,Alaska,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,United States__Alaska
2612,United States,Alabama,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,United States__Alabama
2613,United States,Arkansas,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,United States__Arkansas
2614,United States,Arizona,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,United States__Arizona
2615,United States,California,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,United States__California
2616,United States,Colorado,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,United States__Colorado
2617,United States,Connecticut,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,United States__Connecticut
2618,United States,Washington DC,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,United States__Washington DC
2619,United States,Delaware,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,United States__Delaware
2620,United States,Florida,2020-08-01,0.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,United States__Florida
