,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,GeoID
1268,Eritrea,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Eritrea__
1269,Spain,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Spain__
1270,Estonia,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,Estonia__
1271,Ethiopia,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Ethiopia__
1272,Finland,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Finland__
1273,Fiji,,2020-08-01,3.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,Fiji__
1274,Falkland Islands,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Falkland Islands__
1275,France,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,France__
1276,Gabon,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Gabon__
1277,United Kingdom,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United Kingdom__
1278,United Kingdom,England,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United Kingdom__England
1279,United Kingdom,Northern Ireland,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,United Kingdom__Northern Ireland
1280,United Kingdom,Scotland,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United Kingdom__Scotland
1281,United Kingdom,Wales,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,United Kingdom__Wales
1282,Georgia,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Georgia__
1283,Ghana,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Ghana__
1284,Gibraltar,,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Gibraltar__
1285,Guinea,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Guinea__
1286,Gambia,,2020-08-01,0.0,3.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Gambia__
1287,Greece,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Greece__
1288,Greenland,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Greenland__
1289,Guatemala,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Guatemala__
1290,Guam,,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Guam__
1291,Guyana,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Guyana__
1292,Hong Kong,,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Hong Kong__
1293,Honduras,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Honduras__
1294,Croatia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,Croatia__
1295,Haiti,,2020-08-01,0.0,3.0,2.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,Haiti__
1296,Hungary,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Hungary__
1297,Indonesia,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Indonesia__
1298,India,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,India__
1299,Ireland,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Ireland__
1300,Iran,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Iran__
1301,Iraq,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Iraq__
1302,Iceland,,2020-08-01,3.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Iceland__
1303,Israel,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Israel__
1304,Italy,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Italy__
1305,Jamaica,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Jamaica__
1306,Jordan,,2020-08-01,1.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,Jordan__
1307,Japan,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Japan__
1308,Kazakhstan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Kazakhstan__
1309,Kenya,,2020-08-01,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Kenya__
1310,Kyrgyz Republic,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Kyrgyz Republic__
1311,Cambodia,,2020-08-01,1.0,3.0,0.0,4.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,Cambodia__
1312,South Korea,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,South Korea__
1313,Kuwait,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Kuwait__
1314,Laos,,2020-08-01,3.0,3.0,2.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,4.0,Laos__
1315,Lebanon,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Lebanon__
1316,Liberia,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Liberia__
1317,Libya,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Libya__
1318,Sri Lanka,,2020-08-01,3.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,Sri Lanka__
1319,Lesotho,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Lesotho__
1320,Lithuania,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Lithuania__
1321,Luxembourg,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Luxembourg__
1322,Latvia,,2020-08-01,3.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Latvia__
1323,Macao,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Macao__
1324,Morocco,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Morocco__
1325,Moldova,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Moldova__
1326,Madagascar,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Madagascar__
1327,Mexico,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Mexico__
1328,Mali,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Mali__
1329,Myanmar,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Myanmar__
1330,Mongolia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,Mongolia__
1331,Mozambique,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Mozambique__
1332,Mauritania,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,Mauritania__
1333,Montserrat,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Montserrat__
1334,Mauritius,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Mauritius__
1335,Malawi,,2020-08-01,0.0,3.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,Malawi__
1336,Malaysia,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Malaysia__
1337,Namibia,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Namibia__
1338,Niger,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,4.0,Niger__
1339,Nigeria,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Nigeria__
1340,Nicaragua,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Nicaragua__
1341,Netherlands,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Netherlands__
1342,Norway,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Norway__
1343,Nepal,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Nepal__
1344,New Zealand,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,New Zealand__
1345,Oman,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,Oman__
1346,Pakistan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Pakistan__
1347,Panama,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Panama__
1348,Pitcairn Islands,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,Pitcairn Islands__
1349,Peru,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Peru__
1350,Philippines,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Philippines__
1351,Papua New Guinea,,2020-08-01,3.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Papua New Guinea__
1352,Poland,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Poland__
1353,Puerto Rico,,2020-08-01,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Puerto Rico__
1354,Portugal,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Portugal__
1355,Paraguay,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Paraguay__
1356,Palestine,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Palestine__
1357,Qatar,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Qatar__
1358,Kosovo,,2020-08-01,3.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Kosovo__
1359,Romania,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Romania__
1360,Russia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Russia__
1361,Rwanda,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Rwanda__
1362,Saudi Arabia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Saudi Arabia__
1363,Sudan,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Sudan__
1364,Senegal,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,Senegal__
1365,Singapore,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Singapore__
1366,Solomon Islands,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,Solomon Islands__
1367,Sierra Leone,,2020-08-01,0.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,Sierra Leone__
1368,El Salvador,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,El Salvador__
1369,San Marino,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,San Marino__
1370,Somalia,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,Somalia__
1371,Serbia,,2020-08-01,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Serbia__
1372,South Sudan,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,South Sudan__
1373,Suriname,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Suriname__
1374,Slovak Republic,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Slovak Republic__
1375,Slovenia,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Slovenia__
1376,Sweden,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Sweden__
1377,Eswatini,,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Eswatini__
1378,Seychelles,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Seychelles__
1379,Syria,,2020-08-01,3.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Syria__
1380,Turks and Caicos Islands,,2020-08-01,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Turks and Caicos Islands__
1381,Chad,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Chad__
1382,Togo,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Togo__
1383,Thailand,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Thailand__
1384,Tajikistan,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Tajikistan__
1385,Turkmenistan,,2020-08-01,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Turkmenistan__
1386,Timor-Leste,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Timor-Leste__
1387,Trinidad and Tobago,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Trinidad and Tobago__
1388,Tunisia,,2020-08-01,1.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,Tunisia__
1389,Turkey,,2020-08-01,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Turkey__
1390,Taiwan,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Taiwan__
1391,Tanzania,,2020-08-01,3.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,Tanzania__
1392,Uganda,,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Uganda__
1393,Ukraine,,2020-08-01,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Ukraine__
1394,Uruguay,,2020-08-01,3.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,Uruguay__
1395,United States,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__
1396,United States,Alaska,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Alaska
1397,United States,Alabama,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Alabama
1398,United States,Arkansas,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Arkansas
1399,United States,Arizona,2020-08-01,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Arizona
1400,United States,California,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__California
1401,United States,Colorado,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Colorado
1402,United States,Connecticut,2020-08-01,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Connecticut
1403,United States,Washington DC,2020-08-01,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Washington DC
1404,United States,Delaware,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Delaware
1405,United States,Florida,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,United States__Florida
