,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,GeoID
4983,Niger,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Niger__
4984,Nigeria,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,Nigeria__
4985,Nicaragua,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,Nicaragua__
4986,Netherlands,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,Netherlands__
4987,Norway,,2020-08-01,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,Norway__
4988,Nepal,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,Nepal__
4989,New Zealand,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,4.0,New Zealand__
4990,Oman,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,Oman__
4991,Pakistan,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Pakistan__
4992,Panama,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Panama__
4993,Pitcairn Islands,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,4.0,Pitcairn Islands__
4994,Peru,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,Peru__
4995,Philippines,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,Philippines__
4996,Papua New Guinea,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,Papua New Guinea__
4997,Poland,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,4.0,Poland__
4998,Puerto Rico,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,Puerto Rico__
4999,Portugal,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,Portugal__
5000,Paraguay,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,Paraguay__
5001,Palestine,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,Palestine__
5002,Qatar,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,Qatar__
5003,Kosovo,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,Kosovo__
5004,Romania,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,Romania__
5005,Russia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,Russia__
5006,Rwanda,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Rwanda__
5007,Saudi Arabia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,Saudi Arabia__
5008,Sudan,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,Sudan__
5009,Senegal,,2020-08-01,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,Senegal__
5010,Singapore,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,Singapore__
5011,Solomon Islands,,2020-08-01,0.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,4.0,Solomon Islands__
5012,Sierra Leone,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,Sierra Leone__
5013,El Salvador,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,El Salvador__
5014,San Marino,,2020-08-01,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,San Marino__
5015,Somalia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,4.0,Somalia__
5016,Serbia,,2020-08-01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,Serbia__
5017,South Sudan,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,4.0,South Sudan__
5018,Suriname,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,Suriname__
5019,Slovak Republic,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Slovak Republic__
5020,Slovenia,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,Slovenia__
5021,Sweden,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,Sweden__
5022,Eswatini,,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,Eswatini__
5023,Seychelles,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,2.0,0.0,Seychelles__
5024,Syria,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,Syria__
5025,Turks and Caicos Islands,,2020-08-01,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,Turks and Caicos Islands__
5026,Chad,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,Chad__
5027,Togo,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,4.0,Togo__
5028,Thailand,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Thailand__
5029,Tajikistan,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,Tajikistan__
5030,Turkmenistan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,Turkmenistan__
5031,Timor-Leste,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,4.0,Timor-Leste__
5032,Trinidad and Tobago,,2020-08-01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,Trinidad and Tobago__
5033,Tunisia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,Tunisia__
5034,Turkey,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,Turkey__
5035,Taiwan,,2020-08-01,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,Taiwan__
5036,Tanzania,,2020-08-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,Tanzania__
5037,Uganda,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,Uganda__
5038,Ukraine,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,Ukraine__
5039,Uruguay,,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,Uruguay__
5040,United States,,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,United States__
5041,United States,Alaska,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,United States__Alaska
5042,United States,Alabama,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,United States__Alabama
5043,United States,Arkansas,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,United States__Arkansas
5044,United States,Arizona,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,United States__Arizona
5045,United States,California,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,United States__California
5046,United States,Colorado,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,United States__Colorado
5047,United States,Connecticut,2020-08-01,0.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,United States__Connecticut
5048,United States,Washington DC,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,United States__Washington DC
5049,United States,Delaware,2020-08-01,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,4.0,United States__Delaware
5050,United States,Florida,2020-08-01,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,United States__Florida
