,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,GeoID
8540,Democratic Republic of Congo,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Democratic Republic of Congo__
8541,Congo,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Congo__
8542,Colombia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia__
8543,Comoros,,2020-08-01,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,Comoros__
8544,Cape Verde,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cape Verde__
8545,Costa Rica,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Costa Rica__
8546,Cuba,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Cuba__
8547,Cayman Islands,,2020-08-01,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Cayman Islands__
8548,Cyprus,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Cyprus__
8549,Czech Republic,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czech Republic__
8550,Germany,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany__
8551,Djibouti,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Djibouti__
8552,Dominica,,2020-08-01,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,Dominica__
8553,Denmark,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark__
8554,Dominican Republic,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic__
8555,Algeria,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algeria__
8556,Ecuador,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador__
8557,Egypt,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt__
8558,Eritrea,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Eritrea__
8559,Spain,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain__
8560,Estonia,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Estonia__
8561,Ethiopia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia__
8562,Finland,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland__
8563,Fiji,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Fiji__
8564,Falkland Islands,,2020-08-01,0.0,3.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,Falkland Islands__
8565,France,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France__
8566,Gabon,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Gabon__
8567,United Kingdom,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__
8568,United Kingdom,England,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__England
8569,United Kingdom,Northern Ireland,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__Northern Ireland
8570,United Kingdom,Scotland,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__Scotland
8571,United Kingdom,Wales,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__Wales
8572,Georgia,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia__
8573,Ghana,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghana__
8574,Gibraltar,,2020-08-01,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar__
8575,Guinea,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea__
8576,Gambia,,2020-08-01,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Gambia__
8577,Greece,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Greece__
8578,Greenland,,2020-08-01,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Greenland__
8579,Guatemala,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala__
8580,Guam,,2020-08-01,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Guam__
8581,Guyana,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Guyana__
8582,Hong Kong,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong__
8583,Honduras,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras__
8584,Croatia,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Croatia__
8585,Haiti,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Haiti__
8586,Hungary,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Hungary__
8587,Indonesia,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indonesia__
8588,India,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India__
8589,Ireland,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Ireland__
8590,Iran,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iran__
8591,Iraq,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq__
8592,Iceland,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Iceland__
8593,Israel,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel__
8594,Italy,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy__
8595,Jamaica,,2020-08-01,3.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Jamaica__
8596,Jordan,,2020-08-01,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan__
8597,Japan,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan__
8598,Kazakhstan,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan__
8599,Kenya,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya__
8600,Kyrgyz Republic,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kyrgyz Republic__
8601,Cambodia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Cambodia__
8602,South Korea,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea__
8603,Kuwait,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuwait__
8604,Laos,,2020-08-01,0.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,Laos__
8605,Lebanon,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lebanon__
8606,Liberia,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Liberia__
8607,Libya,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya__
8608,Sri Lanka,,2020-08-01,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Sri Lanka__
8609,Lesotho,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Lesotho__
8610,Lithuania,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Lithuania__
8611,Luxembourg,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg__
8612,Latvia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Latvia__
8613,Macao,,2020-08-01,0.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,Macao__
8614,Morocco,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Morocco__
8615,Moldova,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova__
8616,Madagascar,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar__
8617,Mexico,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico__
8618,Mali,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Mali__
8619,Myanmar,,2020-08-01,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Myanmar__
8620,Mongolia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,Mongolia__
8621,Mozambique,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Mozambique__
8622,Mauritania,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,Mauritania__
8623,Montserrat,,2020-08-01,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Montserrat__
8624,Mauritius,,2020-08-01,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,Mauritius__
8625,Malawi,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malawi__
8626,Malaysia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysia__
8627,Namibia,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia__
8628,Niger,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,Niger__
8629,Nigeria,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria__
8630,Nicaragua,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,Nicaragua__
8631,Netherlands,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands__
8632,Norway,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Norway__
8633,Nepal,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal__
8634,New Zealand,,2020-08-01,0.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,New Zealand__
8635,Oman,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oman__
8636,Pakistan,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pakistan__
8637,Panama,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panama__
8638,Pitcairn Islands,,2020-08-01,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,Pitcairn Islands__
8639,Peru,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru__
8640,Philippines,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philippines__
8641,Papua New Guinea,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Papua New Guinea__
8642,Poland,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland__
8643,Puerto Rico,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puerto Rico__
8644,Portugal,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal__
8645,Paraguay,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Paraguay__
8646,Palestine,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine__
8647,Qatar,,2020-08-01,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qatar__
8648,Kosovo,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kosovo__
8649,Romania,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania__
8650,Russia,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia__
8651,Rwanda,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rwanda__
8652,Saudi Arabia,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saudi Arabia__
8653,Sudan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Sudan__
8654,Senegal,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal__
8655,Singapore,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singapore__
8656,Solomon Islands,,2020-08-01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Solomon Islands__
8657,Sierra Leone,,2020-08-01,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Sierra Leone__
8658,El Salvador,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador__
8659,San Marino,,2020-08-01,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,San Marino__
8660,Somalia,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Somalia__
8661,Serbia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia__
8662,South Sudan,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,South Sudan__
8663,Suriname,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Suriname__
8664,Slovak Republic,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Slovak Republic__
8665,Slovenia,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia__
8666,Sweden,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden__
8667,Eswatini,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eswatini__
8668,Seychelles,,2020-08-01,0.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,Seychelles__
8669,Syria,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Syria__
8670,Turks and Caicos Islands,,2020-08-01,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands__
8671,Chad,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Chad__
8672,Togo,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Togo__
8673,Thailand,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Thailand__
8674,Tajikistan,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Tajikistan__
8675,Turkmenistan,,2020-08-01,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Turkmenistan__
8676,Timor-Leste,,2020-08-01,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,Timor-Leste__
8677,Trinidad and Tobago,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trinidad and Tobago__
8678,Tunisia,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunisia__
8679,Turkey,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey__
8680,Taiwan,,2020-08-01,0.0,3.0,2.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,Taiwan__
8681,Tanzania,,2020-08-01,3.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Tanzania__
8682,Uganda,,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Uganda__
8683,Ukraine,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine__
8684,Uruguay,,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uruguay__
8685,United States,,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__
8686,United States,Alaska,2020-08-01,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Alaska
8687,United States,Alabama,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Alabama
8688,United States,Arkansas,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Arkansas
8689,United States,Arizona,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Arizona
8690,United States,California,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__California
8691,United States,Colorado,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Colorado
8692,United States,Connecticut,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Connecticut
8693,United States,Washington DC,2020-08-01,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Washington DC
8694,United States,Delaware,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Delaware
8695,United States,Florida,2020-08-01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Florida
